city_slug,scenario,weather,strategy,n_steps,occupied_steps,paperb_met,paperb_people_activity_w_per_person,mean_operative_temp_c_occ,mean_pmv_occ,pmv_violation_pct_occ,pmv_abs_gt_1_0_pct_occ,mean_ppd_pct_occ,ppd_gt_25_pct_occ,adaptive_violation_pct_occ,mean_p_tail_occ,mean_warm_tail_occ,mean_cold_tail_occ,p95_p_tail_occ,mean_zone_p_tail_ge_0p20_pct_occ,max_zone_p_tail_mean_occ,max_zone_p_tail_ge_0p20_pct_occ,p90_zone_p_tail_mean_occ,p90_zone_p_tail_ge_0p20_pct_occ,relax_action_count,guard_hold_count,warm_protection_count,cold_protection_count,hvac_on_pct_all,mean_heating_setpoint_c,mean_cooling_setpoint_c,electricity_kwh,hvac_electricity_kwh,cooling_electricity_kwh,heating_electricity_kwh,fan_electricity_kwh,pump_electricity_kwh,natural_gas_kwh,zone_heating_kwh_thermal,zone_cooling_kwh_thermal,zone_hvac_kwh_thermal,peak_facility_electric_kw_15min,peak_hvac_electric_kw_15min,peak_cooling_electric_kw_15min,peak_fan_electric_kw_15min,peak_zone_hvac_kw_15min,electricity_kwh_ref,hvac_electricity_kwh_ref,cooling_electricity_kwh_ref,heating_electricity_kwh_ref,natural_gas_kwh_ref,peak_hvac_electric_kw_15min_ref,pmv_violation_pct_occ_ref,pmv_abs_gt_1_0_pct_occ_ref,adaptive_violation_pct_occ_ref,mean_zone_p_tail_ge_0p20_pct_occ_ref,max_zone_p_tail_ge_0p20_pct_occ_ref,delta_pct_electricity_kwh,delta_pct_hvac_electricity_kwh,delta_pct_cooling_electricity_kwh,delta_pct_heating_electricity_kwh,delta_pct_natural_gas_kwh,delta_pct_peak_hvac_electric_kw_15min,delta_pmv_violation_pct_occ,delta_pmv_abs_gt_1_0_pct_occ,delta_adaptive_violation_pct_occ,delta_mean_zone_p_tail_ge_0p20_pct_occ,delta_max_zone_p_tail_ge_0p20_pct_occ
ahmedabad,ssp245,ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000005,27.33960288316071,0.0867157567049808,15.517241379310343,1.5684865900383145,7.637344833145049,1.766044061302682,12.110871647509578,0.0639148079863097,0.0433797473803932,0.0205350606059165,0.1058014335936836,0.0179597701149425,0.1131276937224843,10.841714559386974,0.0910190266832146,5.771072796934866,2356,0,1632,0,66.5439497716895,15.83607305936073,28.033939783105023,563848.6542251917,274253.7135144652,220280.71818336067,0.0,50721.71661490221,40.71777664945128,24863.22596945696,0.0,486374.75285483984,486374.75285483984,177.6660007619465,107.84403956709318,81.1644304794938,26.340725168809566,175.38491150323657,599614.2274266507,310019.2867159243,233667.4811371304,36.73358042157322,24881.198923597414,108.17636936362118,55.03472222222222,7.040229885057471,4.184626436781609,0.0,4.005028735632184,-5.964763937465798,-11.536563928111883,-5.728979868582382,-100.0,-0.07223508077583123,-0.30721108360636135,-39.51748084291188,-5.471743295019157,7.926245210727969,0.0179597701149425,6.83668582375479
ahmedabad,ssp245,ahmedabad_ssp245_baseline_2020s_hot_2029,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000005,27.33960288316071,0.0867157567049808,15.517241379310343,1.5684865900383145,7.637344833145049,1.766044061302682,12.110871647509578,0.0639148079863097,0.0433797473803932,0.0205350606059165,0.1058014335936836,0.0179597701149425,0.1131276937224843,10.841714559386974,0.0910190266832146,5.771072796934866,2356,0,1632,0,66.5439497716895,15.83607305936073,28.033939783105023,563848.6542251917,274253.7135144652,220280.71818336067,0.0,50721.71661490221,40.71777664945128,24863.22596945696,0.0,486374.75285483984,486374.75285483984,177.6660007619465,107.84403956709318,81.1644304794938,26.340725168809566,175.38491150323657,599614.2274266507,310019.2867159243,233667.4811371304,36.73358042157322,24881.198923597414,108.17636936362118,55.03472222222222,7.040229885057471,4.184626436781609,0.0,4.005028735632184,-5.964763937465798,-11.536563928111883,-5.728979868582382,-100.0,-0.07223508077583123,-0.30721108360636135,-39.51748084291188,-5.471743295019157,7.926245210727969,0.0179597701149425,6.83668582375479
ahmedabad,ssp245,ahmedabad_ssp245_baseline_2020s_typical_2025,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000005,27.232496698653804,0.0399578544061302,10.015565134099615,0.3532088122605364,6.681159449261513,0.4011015325670498,6.13625478927203,0.0605734666813063,0.0397375290679018,0.0208359376134045,0.1030711536433976,0.0897988505747126,0.1053151210032599,9.506704980842912,0.0859337032841955,6.2140804597701145,2410,0,1642,0,65.16837899543378,15.83607305936073,28.02907391552511,549245.2000786598,259640.8256157777,210323.84852237525,0.0,46065.692599877475,40.71777664945128,24800.24974805744,0.0,479829.180753889,479829.180753889,178.39167997366792,108.30107235394466,82.22818313517374,26.340725168809566,176.19016026881332,583670.1334102928,294065.7589474106,224269.6155856626,13.998674484291389,24847.656871359766,108.88492307323791,60.302921455938694,4.681513409961686,4.190613026819923,0.0299329501915708,2.9454022988505746,-5.898011798289817,-11.706542596069244,-6.218304261533185,-100.0,-0.19079112186618627,-0.5362089652215158,-50.28735632183908,-4.328304597701149,1.945641762452107,0.059865900383141796,6.561302681992338
ahmedabad,ssp245,ahmedabad_ssp245_late_2080s_heatwave_extreme_2081,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000005,27.360118631341077,0.1043612308429118,14.619252873563218,1.317049808429119,7.456102994133377,1.424808429118774,6.896551724137931,0.0628785922988516,0.041821384346408,0.0210572079524435,0.1073371894209994,0.0299329501915708,0.1099274544940061,10.50646551724138,0.0905473569670442,6.615181992337164,2535,0,1700,0,66.98344748858447,15.836044520547944,28.02425799086758,575416.8630005167,285821.87972743786,230169.47579893304,0.0,52401.123975971626,40.71777664945128,24856.48198786443,0.0,497230.7625912581,497230.7625912581,181.5849282895276,111.4517613074396,84.70790410361383,26.340725168809566,176.74934516155892,611131.3851939127,321536.4019208338,243560.05972440983,17.10565198828906,24883.92041656095,111.44817874756347,52.83764367816091,4.513888888888888,6.417624521072797,0.0,3.849377394636015,-5.844000661504848,-11.107458433956504,-5.497857054489289,-100.0,-0.11026569864071897,0.0032145521949145605,-38.21839080459769,-3.1968390804597693,0.47892720306513326,0.0299329501915708,6.657088122605366
ahmedabad,ssp245,ahmedabad_ssp245_late_2080s_hot_2081,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000005,27.360118631341077,0.1043612308429118,14.619252873563218,1.317049808429119,7.456102994133377,1.424808429118774,6.896551724137931,0.0628785922988516,0.041821384346408,0.0210572079524435,0.1073371894209994,0.0299329501915708,0.1099274544940061,10.50646551724138,0.0905473569670442,6.615181992337164,2535,0,1700,0,66.98344748858447,15.836044520547944,28.02425799086758,575416.8630005167,285821.87972743786,230169.47579893304,0.0,52401.123975971626,40.71777664945128,24856.48198786443,0.0,497230.7625912581,497230.7625912581,181.5849282895276,111.4517613074396,84.70790410361383,26.340725168809566,176.74934516155892,611131.3851939127,321536.4019208338,243560.05972440983,17.10565198828906,24883.92041656095,111.44817874756347,52.83764367816091,4.513888888888888,6.417624521072797,0.0,3.849377394636015,-5.844000661504848,-11.107458433956504,-5.497857054489289,-100.0,-0.11026569864071897,0.0032145521949145605,-38.21839080459769,-3.1968390804597693,0.47892720306513326,0.0299329501915708,6.657088122605366
ahmedabad,ssp245,ahmedabad_ssp245_late_2080s_typical_2086,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000005,27.251362926930035,0.0499978448275862,12.27250957854406,1.7361111111111112,7.321803508485418,1.861829501915709,8.201628352490422,0.0633715425973361,0.042476347797803,0.020895194799533,0.1076518744261154,0.0598659003831417,0.1083355359529062,10.24904214559387,0.0894248849442766,6.627155172413793,2514,0,1684,0,65.75627853881278,15.836123002283106,28.027746860730595,551533.919715914,261916.71246888643,212156.2329381212,0.0,46509.18171404956,40.71777664945128,24829.216621485983,0.0,480109.6041714117,480109.6041714117,186.27269036159075,115.99371097329971,88.81956937102682,26.340725168809566,174.9801643549093,584308.0101302182,294690.8028831908,225585.56958785848,18.300061722329055,24874.543042328703,115.99371097329971,63.52370689655172,5.2861590038314175,4.250478927203065,0.0598659003831417,2.9334291187739465,-5.6090434918049965,-11.121517907464295,-5.953100933837431,-100.0,-0.18222011461914867,0.0,-51.25119731800766,-3.5500478927203063,3.9511494252873574,0.0,7.315613026819924
ahmedabad,ssp245,ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000005,27.370237122141926,0.1022702745849297,15.984195402298852,3.801484674329502,8.18420263931366,4.058908045977012,9.369013409961688,0.0645720822664818,0.0444919587469174,0.0200801235195644,0.1105970739479854,0.1436781609195402,0.1090174235738829,9.710249042145596,0.0904047430165718,5.9446839080459775,2376,0,1628,0,66.4783105022831,15.836044520547944,28.030500856164384,565212.844556356,275614.75466611714,222005.7956496842,0.0,50357.67590709867,40.71777664945128,25002.714491844137,0.0,487985.9199650534,487985.9199650534,185.5943581508248,115.51832341486111,88.81956937102682,26.340725168809566,175.09221709931074,599561.3570711842,309963.2671809451,236251.216854973,32.669937271643406,24989.658652902683,115.51832341486111,62.97892720306514,8.237547892720306,5.381944444444445,0.1257183908045977,4.256465517241379,-5.728940351095733,-11.081478404593199,-6.0297768599573365,-100.0,0.05224496709937277,0.0,-46.99473180076629,-4.436063218390804,3.9870689655172438,0.017959770114942486,5.4537835249042175
ahmedabad,ssp245,ahmedabad_ssp245_mid_2050s_hot_2059,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000005,27.370237122141926,0.1022702745849297,15.984195402298852,3.801484674329502,8.18420263931366,4.058908045977012,9.369013409961688,0.0645720822664818,0.0444919587469174,0.0200801235195644,0.1105970739479854,0.1436781609195402,0.1090174235738829,9.710249042145596,0.0904047430165718,5.9446839080459775,2376,0,1628,0,66.4783105022831,15.836044520547944,28.030500856164384,565212.844556356,275614.75466611714,222005.7956496842,0.0,50357.67590709867,40.71777664945128,25002.714491844137,0.0,487985.9199650534,487985.9199650534,185.5943581508248,115.51832341486111,88.81956937102682,26.340725168809566,175.09221709931074,599561.3570711842,309963.2671809451,236251.216854973,32.669937271643406,24989.658652902683,115.51832341486111,62.97892720306514,8.237547892720306,5.381944444444445,0.1257183908045977,4.256465517241379,-5.728940351095733,-11.081478404593199,-6.0297768599573365,-100.0,0.05224496709937277,0.0,-46.99473180076629,-4.436063218390804,3.9870689655172438,0.017959770114942486,5.4537835249042175
ahmedabad,ssp245,ahmedabad_ssp245_mid_2050s_typical_2058,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000005,27.181691778885224,0.009388130587484,9.4169061302682,0.7543103448275862,6.748672045128364,0.850095785440613,14.553400383141762,0.0616917814063626,0.0405453139385916,0.0211464674677709,0.1058290021974308,0.035919540229885,0.1023204514007795,9.033764367816092,0.0854406600805988,5.824952107279693,2333,0,1614,0,65.35958904109589,15.83607305936073,28.032783961187217,539123.1429429068,249516.8445627484,203350.4663032652,0.0,42915.092634319015,40.71777664945128,24892.173436065357,0.0,475480.7587714696,475480.7587714696,178.7368509072199,108.64915769886407,82.38676973524498,26.340725168809566,176.8523939011051,576653.8845442121,287047.5861640537,218074.98904826728,32.721220156151816,24909.340355584416,108.98023686568288,63.22437739463601,6.112308429118774,4.352250957854406,0.0,2.747844827586207,-6.50836534830068,-13.074745585861052,-6.752045619382359,-100.0,-0.06891759988020003,-0.30379743735266623,-53.807471264367805,-5.357998084291188,10.201149425287355,0.035919540229885,6.2859195402298855
ahmedabad,ssp245,ahmedabad_ssp245_near_2030s_heatwave_extreme_2034,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000005,27.253119188821085,0.0527482040229885,12.02705938697318,0.6585249042145593,6.9396403288005235,0.7662835249042145,7.95617816091954,0.0597467432728169,0.0389996586251775,0.0207470846476393,0.0980475998906396,0.0598659003831417,0.1008284824051052,7.429358237547892,0.0829258421256291,4.226532567049809,1991,0,1462,0,65.59646118721462,15.836044520547944,28.04185216894977,554158.4473608843,264544.70627929777,215012.5485524364,0.0,46280.866767863656,40.71777664945128,24843.359395877,0.0,476370.3571336543,476370.3571336543,182.7817022777984,112.90062920093716,86.45818936877255,26.340725168809566,176.07787037775168,589978.3521409156,300364.6110593292,229321.16760040456,18.023527275221355,24899.922997514404,113.04452625320144,60.68007662835249,5.1305076628352495,4.837164750957855,0.0,2.2150383141762453,-6.071393068923275,-11.925474393838003,-6.239554419547143,-100.0,-0.22716376128171567,-0.12729236614426864,-48.65301724137931,-4.47198275862069,3.1190134099616857,0.0598659003831417,5.214319923371647
ahmedabad,ssp245,ahmedabad_ssp245_near_2030s_hot_2034,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000005,27.253119188821085,0.0527482040229885,12.02705938697318,0.6585249042145593,6.9396403288005235,0.7662835249042145,7.95617816091954,0.0597467432728169,0.0389996586251775,0.0207470846476393,0.0980475998906396,0.0598659003831417,0.1008284824051052,7.429358237547892,0.0829258421256291,4.226532567049809,1991,0,1462,0,65.59646118721462,15.836044520547944,28.04185216894977,554158.4473608843,264544.70627929777,215012.5485524364,0.0,46280.866767863656,40.71777664945128,24843.359395877,0.0,476370.3571336543,476370.3571336543,182.7817022777984,112.90062920093716,86.45818936877255,26.340725168809566,176.07787037775168,589978.3521409156,300364.6110593292,229321.16760040456,18.023527275221355,24899.922997514404,113.04452625320144,60.68007662835249,5.1305076628352495,4.837164750957855,0.0,2.2150383141762453,-6.071393068923275,-11.925474393838003,-6.239554419547143,-100.0,-0.22716376128171567,-0.12729236614426864,-48.65301724137931,-4.47198275862069,3.1190134099616857,0.0598659003831417,5.214319923371647
ahmedabad,ssp245,ahmedabad_ssp245_near_2030s_typical_2032,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000005,27.18247147727261,0.0069501117496807,11.03927203065134,0.7782567049808429,6.924674317201902,0.8680555555555556,15.427442528735632,0.0616012845022371,0.0405346302403198,0.0210666542619172,0.0986525816553085,0.1556513409961685,0.0981746474806393,5.573515325670498,0.0818017934413048,2.693965517241379,1645,0,1306,0,64.98858447488584,15.83607305936073,28.055165525114155,535326.0140529127,245708.50535975312,200664.6145155704,0.3891429555521276,41792.20686174425,40.71777664945128,25050.005053836976,0.2032273658999685,464525.4679905684,464525.6712179343,177.11390779235938,107.02280172861776,80.34039891334284,26.340725168809566,174.90356529016185,573912.1386753717,284294.6299822122,215437.98240669264,52.37391134742977,25016.266367701068,107.33459528582524,64.2301245210728,8.488984674329501,5.352011494252873,0.0778256704980842,2.382662835249042,-6.723350496039053,-13.572583001259414,-6.857364577075291,-99.25699084612816,0.1348669926998731,-0.29048747645360135,-53.190852490421456,-7.710727969348659,10.075431034482758,0.07782567049808431,3.190852490421456
ahmedabad,ssp585,ahmedabad_ssp585_baseline_2020s_heatwave_extreme_2027,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000005,27.438372564122375,0.1248633461047254,21.36015325670498,4.867097701149426,9.006148535717932,5.417863984674329,15.463362068965516,0.0680289346584183,0.0479165704656852,0.0201123641927331,0.1159119839308468,0.239463601532567,0.1169157888968075,10.60823754789272,0.0948953461027626,5.896791187739463,2329,0,1618,0,67.27739726027397,15.836044520547944,28.034403538812786,565187.9664647323,275601.15310945816,220782.6027051307,0.0,51567.27565466715,40.71777664945128,24974.20905606091,0.0,490142.1471731862,490142.1471731862,177.20121317739262,107.06304246216956,80.65049573510112,26.340725168809566,175.75019139508476,600301.0478661183,310714.23451084417,233842.72342973607,55.12383890392535,24960.017380379355,107.95931410443154,61.79956896551724,11.66786398467433,7.650862068965517,0.1077586206896551,6.076388888888888,-5.849245395489801,-11.300763692614325,-5.5850019761378675,-100.0,0.05685763541459385,-0.8301939019314211,-40.43941570881226,-6.800766283524904,7.812499999999999,0.13170498084291188,4.531848659003832
ahmedabad,ssp585,ahmedabad_ssp585_baseline_2020s_hot_2027,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000005,27.438372564122375,0.1248633461047254,21.36015325670498,4.867097701149426,9.006148535717932,5.417863984674329,15.463362068965516,0.0680289346584183,0.0479165704656852,0.0201123641927331,0.1159119839308468,0.239463601532567,0.1169157888968075,10.60823754789272,0.0948953461027626,5.896791187739463,2329,0,1618,0,67.27739726027397,15.836044520547944,28.034403538812786,565187.9664647323,275601.15310945816,220782.6027051307,0.0,51567.27565466715,40.71777664945128,24974.20905606091,0.0,490142.1471731862,490142.1471731862,177.20121317739262,107.06304246216956,80.65049573510112,26.340725168809566,175.75019139508476,600301.0478661183,310714.23451084417,233842.72342973607,55.12383890392535,24960.017380379355,107.95931410443154,61.79956896551724,11.66786398467433,7.650862068965517,0.1077586206896551,6.076388888888888,-5.849245395489801,-11.300763692614325,-5.5850019761378675,-100.0,0.05685763541459385,-0.8301939019314211,-40.43941570881226,-6.800766283524904,7.812499999999999,0.13170498084291188,4.531848659003832
ahmedabad,ssp585,ahmedabad_ssp585_baseline_2020s_typical_2025,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000005,27.280065304085173,0.0552413393997445,13.73323754789272,2.8017241379310347,7.69655826850219,3.071120689655172,10.859674329501916,0.0637266565601863,0.0430544495711896,0.0206722069889967,0.1077549540228672,0.1556513409961685,0.1073066958583277,9.51867816091954,0.0881447504513119,5.094588122605364,2210,0,1562,0,65.69063926940639,15.83607305936073,28.037350171232877,544292.7614668778,254688.77583942385,206488.74395808,0.0,44948.74595645885,40.71777664945128,24823.928163900942,0.0,477502.8493747596,477502.8493747596,182.24454331598193,112.1180574746648,85.34557319186491,26.340725168809566,174.47287234777653,579322.2892257735,289718.30359831965,221065.8225820846,26.684753880451726,24852.567753853575,112.11644771740691,67.69037356321839,8.28544061302682,5.992576628352491,0.0598659003831417,4.340277777777778,-6.046639048829012,-12.090892195566123,-6.593999223281983,-100.0,-0.1152379514112444,0.001435790457738126,-53.957136015325666,-5.483716475095785,4.867097701149425,0.09578544061302681,5.178400383141763
ahmedabad,ssp585,ahmedabad_ssp585_late_2080s_heatwave_extreme_2088,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000005,27.584745501121823,0.2165516443167305,22.56345785440613,7.309626436781609,9.681585794331452,7.848419540229885,1.0057471264367817,0.0645724601120211,0.0448100006086708,0.0197624595033503,0.1144345071604987,0.2274904214559387,0.1176175479128985,12.21264367816092,0.0965511847609672,7.549090038314176,2769,0,1802,0,68.98116438356165,15.836044520547944,28.016010273972604,599649.5646987241,310044.0513565512,248376.41297463528,0.0,58416.35244509328,40.71777664945128,24752.768247134063,0.0,503973.4853415114,503973.4853415114,186.27269036159075,115.99371097329971,88.81956937102682,26.340725168809566,175.91650406348072,630277.523359646,340672.01001747296,261778.77071278292,0.9485888670825818,24808.636079536685,115.99371097329971,62.72749042145593,8.393199233716475,5.950670498084292,0.1676245210727969,6.27993295019157,-4.859440091987084,-8.990453503753033,-5.119726745471032,-100.0,-0.22519509828557113,0.0,-40.1640325670498,-1.0835727969348659,-4.94492337164751,0.059865900383141796,5.932710727969349
ahmedabad,ssp585,ahmedabad_ssp585_late_2080s_hot_2088,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000005,27.584745501121823,0.2165516443167305,22.56345785440613,7.309626436781609,9.681585794331452,7.848419540229885,1.0057471264367817,0.0645724601120211,0.0448100006086708,0.0197624595033503,0.1144345071604987,0.2274904214559387,0.1176175479128985,12.21264367816092,0.0965511847609672,7.549090038314176,2769,0,1802,0,68.98116438356165,15.836044520547944,28.016010273972604,599649.5646987241,310044.0513565512,248376.41297463528,0.0,58416.35244509328,40.71777664945128,24752.768247134063,0.0,503973.4853415114,503973.4853415114,186.27269036159075,115.99371097329971,88.81956937102682,26.340725168809566,175.91650406348072,630277.523359646,340672.01001747296,261778.77071278292,0.9485888670825818,24808.636079536685,115.99371097329971,62.72749042145593,8.393199233716475,5.950670498084292,0.1676245210727969,6.27993295019157,-4.859440091987084,-8.990453503753033,-5.119726745471032,-100.0,-0.22519509828557113,0.0,-40.1640325670498,-1.0835727969348659,-4.94492337164751,0.059865900383141796,5.932710727969349
ahmedabad,ssp585,ahmedabad_ssp585_late_2080s_typical_2087,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000005,27.35013930402738,0.0990053480204342,14.00862068965517,1.837883141762452,7.507076204479656,2.083333333333333,5.346024904214559,0.0610530163137275,0.0406995789818809,0.0203534373318465,0.1080895124064142,0.2693965517241379,0.1114192016440401,10.931513409961688,0.0911176195445345,6.770833333333333,2562,0,1712,0,66.72659817351598,15.83607305936073,28.021218607305936,573959.412280672,284342.3285728189,230586.75603468463,0.0,50504.27510539829,40.71777664945128,24760.724732527902,0.0,492531.9544093194,492531.9544093194,180.25240723538815,110.16772671659903,83.91584749882203,26.340725168809566,174.48148585789227,608221.8848307568,318604.80112290365,244294.93680774735,6.594926368622143,24827.514017080604,110.5069766199837,59.82998084291188,4.819204980842912,3.442289272030651,0.1317049808429118,5.1305076628352495,-5.63321929128194,-10.753909680371642,-5.611324144573098,-100.0,-0.2690131783099713,-0.3069941045906057,-45.821360153256705,-2.9813218390804597,1.903735632183908,0.1376915708812261,5.801005747126439
ahmedabad,ssp585,ahmedabad_ssp585_mid_2050s_heatwave_extreme_2051,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000005,27.33625075417745,0.0874280012771392,15.768678160919542,2.077346743295019,7.740549370165068,2.3587164750957856,8.908045977011495,0.0641489932984026,0.0434525979165534,0.0206963953818492,0.1091413083674176,0.101772030651341,0.1127536376962082,10.871647509578544,0.0923909196191438,6.920498084291188,2581,0,1712,0,66.86929223744292,15.836130136986302,28.02139697488585,564509.7074181946,274916.0027474741,220732.6164897935,1.678155937121393,50930.430628368915,40.71777664945128,25032.36803743767,1.3405038147984345,490812.3990197253,490813.7395235401,181.7209378868495,111.63743141397444,85.39395212882083,26.340725168809566,177.70987962924136,598795.2999718612,309201.59530114074,233973.93823819133,29.78003249171553,25022.950196307906,111.9854716305478,56.746886973180075,6.303879310344827,5.184386973180077,0.0119731800766283,4.322318007662835,-5.725761801282963,-11.088426798145996,-5.659314814335364,-94.36482838765123,0.037636813628613944,-0.3107905083630748,-40.97820881226053,-4.226532567049809,3.7236590038314183,0.0897988505747127,6.549329501915709
ahmedabad,ssp585,ahmedabad_ssp585_mid_2050s_hot_2050,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000005,27.3089037881886,0.0769006226053639,13.900862068965516,1.1673850574712643,7.345686814146135,1.3769157088122606,9.357040229885058,0.0619762899567384,0.041318858706586,0.0206574312501524,0.1051881171416294,0.0658524904214559,0.1059944376926898,8.937978927203066,0.0873980338909233,5.328065134099616,2243,0,1566,0,66.46118721461187,15.836044520547944,28.03309075342466,560551.0925956905,270947.5018467454,218513.0205426987,0.0,49183.195812891616,40.71777664945128,24805.773788596765,0.0,485810.81181481824,485810.81181481824,181.80238344101397,112.06155614537616,85.47572190463295,26.340725168809566,174.02879538364576,596577.1954117769,306973.60466283176,232920.9415973253,19.45622029617417,24849.74967384814,112.06635387115114,59.5426245210728,4.962883141762452,4.555795019157088,0.0239463601532567,3.292624521072797,-6.0387998557705505,-11.73589594312387,-6.185755971884682,-100.0,-0.1769671156794527,-0.00428114738210725,-45.64176245210729,-3.7954980842911876,4.80124521072797,0.0419061302681992,5.645354406130268
ahmedabad,ssp585,ahmedabad_ssp585_mid_2050s_typical_2055,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000005,27.13563962888477,-0.0100136893358876,7.189894636015326,0.2574233716475095,6.374592930569935,0.2693965517241379,11.16499042145594,0.0593497109574698,0.0381661956543514,0.0211835153031184,0.1002965706202998,0.0,0.0986208317174806,8.165708812260537,0.0820671757759062,5.01676245210728,2178,0,1552,0,64.82591324200914,15.836044520547944,28.037978025114157,539581.6614927038,249404.86992188825,205445.6561413466,0.0,40707.23956105442,40.71777664945128,24912.44887519975,0.0,469400.7051013936,469400.7051013936,179.64336543923477,109.5629832092742,83.15105495454611,26.340725168809566,175.47450172191012,577173.1192834254,286996.3277126098,220256.124579642,33.92622585163021,24939.82779763847,109.90057231967204,64.78687739463601,5.824952107279693,5.765086206896552,0.0,2.2689176245210727,-6.513029892554989,-13.098236514149608,-6.724202773730406,-100.0,-0.10977991773188753,-0.3071768447355167,-57.59698275862068,-5.567528735632184,5.399904214559388,0.0,5.896791187739463
ahmedabad,ssp585,ahmedabad_ssp585_near_2030s_heatwave_extreme_2037,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000005,27.239505745444376,0.0383710887611749,12.434147509578544,1.0416666666666663,7.124429085545426,1.1973180076628354,14.206178160919542,0.0623949132615518,0.0414589918970578,0.0209359213644939,0.1057000337522423,0.0,0.105652098200367,8.441091954022989,0.0867746187242845,4.657567049808429,2071,0,1504,0,65.71917808219177,15.836044520547944,28.042380136986303,548567.2429813935,258957.60239142337,210791.69445153404,0.0,44914.62020331015,40.71777664945128,24935.04564655398,0.0,475863.66825447086,475863.66825447086,183.78022329216464,114.04432027518718,87.45848603444396,26.340725168809566,177.4088090886509,586550.8047087952,296941.16411882505,225072.16661428873,40.98574276407337,24938.13081888428,114.04432027518718,60.75191570881226,6.944444444444445,5.657327586206897,0.0,3.2866379310344827,-6.475749657569625,-12.791612048844142,-6.344841469104197,-100.0,-0.01237130542264188,0.0,-48.31776819923372,-5.902777777777779,8.548850574712645,0.0,5.1544540229885065
ahmedabad,ssp585,ahmedabad_ssp585_near_2030s_hot_2037,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000005,27.239505745444376,0.0383710887611749,12.434147509578544,1.0416666666666663,7.124429085545426,1.1973180076628354,14.206178160919542,0.0623949132615518,0.0414589918970578,0.0209359213644939,0.1057000337522423,0.0,0.105652098200367,8.441091954022989,0.0867746187242845,4.657567049808429,2071,0,1504,0,65.71917808219177,15.836044520547944,28.042380136986303,548567.2429813935,258957.60239142337,210791.69445153404,0.0,44914.62020331015,40.71777664945128,24935.04564655398,0.0,475863.66825447086,475863.66825447086,183.78022329216464,114.04432027518718,87.45848603444396,26.340725168809566,177.4088090886509,586550.8047087952,296941.16411882505,225072.16661428873,40.98574276407337,24938.13081888428,114.04432027518718,60.75191570881226,6.944444444444445,5.657327586206897,0.0,3.2866379310344827,-6.475749657569625,-12.791612048844142,-6.344841469104197,-100.0,-0.01237130542264188,0.0,-48.31776819923372,-5.902777777777779,8.548850574712645,0.0,5.1544540229885065
ahmedabad,ssp585,ahmedabad_ssp585_near_2030s_typical_2031,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000005,27.19791073983328,0.0131035680076628,17.211446360153257,2.7418582375478926,8.04624743277623,3.05316091954023,18.354885057471265,0.0648506706498618,0.0447808004828991,0.0200698701669626,0.1054006812467412,0.0419061302681992,0.1036411296482212,6.291906130268199,0.0873000561345418,3.6278735632183903,1829,0,1386,0,65.3082191780822,15.836087328767125,28.047310216894974,530586.6046143313,240843.3970988436,193839.23231005712,0.1648416951261448,43752.5523080949,40.71777664945128,25188.81317305153,0.0492434971000107,459183.21440883854,459183.2636523356,179.02547048592604,108.93815792408915,82.67176200858812,26.340725168809566,174.86065505171825,563734.166672967,273990.9591574793,207170.34153407603,69.574660029291,25138.5200860839,109.27476739929384,68.69612068965517,12.404214559386974,3.2507183908045976,0.0119731800766283,2.5622605363984676,-5.879998768615578,-12.09804957089251,-6.434854103779212,-99.76307222334,0.2000638334930153,-0.3080395256982787,-51.484674329501914,-9.66235632183908,15.104166666666668,0.029932950191570898,3.7296455938697313
