city_slug,scenario,weather,strategy,n_steps,occupied_steps,paperb_met,paperb_people_activity_w_per_person,mean_operative_temp_c_occ,mean_pmv_occ,pmv_violation_pct_occ,pmv_abs_gt_1_0_pct_occ,mean_ppd_pct_occ,ppd_gt_25_pct_occ,adaptive_violation_pct_occ,mean_p_tail_occ,mean_warm_tail_occ,mean_cold_tail_occ,p95_p_tail_occ,mean_zone_p_tail_ge_0p20_pct_occ,max_zone_p_tail_mean_occ,max_zone_p_tail_ge_0p20_pct_occ,p90_zone_p_tail_mean_occ,p90_zone_p_tail_ge_0p20_pct_occ,relax_action_count,guard_hold_count,warm_protection_count,cold_protection_count,hvac_on_pct_all,mean_heating_setpoint_c,mean_cooling_setpoint_c,electricity_kwh,hvac_electricity_kwh,cooling_electricity_kwh,heating_electricity_kwh,fan_electricity_kwh,pump_electricity_kwh,natural_gas_kwh,zone_heating_kwh_thermal,zone_cooling_kwh_thermal,zone_hvac_kwh_thermal,peak_facility_electric_kw_15min,peak_hvac_electric_kw_15min,peak_cooling_electric_kw_15min,peak_fan_electric_kw_15min,peak_zone_hvac_kw_15min
ahmedabad,ssp585,ahmedabad_ssp585_mid_2050s_typical_2055,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000005,27.13563962888477,-0.0100136893358876,7.189894636015326,0.2574233716475095,6.374592930569935,0.2693965517241379,11.16499042145594,0.0593497109574698,0.0381661956543514,0.0211835153031184,0.1002965706202998,0.0,0.0986208317174806,8.165708812260537,0.0820671757759062,5.01676245210728,2178,0,1552,0,64.82591324200914,15.836044520547944,28.037978025114157,539581.6614927038,249404.86992188825,205445.6561413466,0.0,40707.23956105442,40.71777664945128,24912.44887519975,0.0,469400.7051013936,469400.7051013936,179.64336543923477,109.5629832092742,83.15105495454611,26.340725168809566,175.47450172191012
ahmedabad,ssp585,ahmedabad_ssp585_near_2030s_heatwave_extreme_2037,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000005,27.239505745444376,0.0383710887611749,12.434147509578544,1.0416666666666663,7.124429085545426,1.1973180076628354,14.206178160919542,0.0623949132615518,0.0414589918970578,0.0209359213644939,0.1057000337522423,0.0,0.105652098200367,8.441091954022989,0.0867746187242845,4.657567049808429,2071,0,1504,0,65.71917808219177,15.836044520547944,28.042380136986303,548567.2429813935,258957.60239142337,210791.69445153404,0.0,44914.62020331015,40.71777664945128,24935.04564655398,0.0,475863.66825447086,475863.66825447086,183.78022329216464,114.04432027518718,87.45848603444396,26.340725168809566,177.4088090886509
ahmedabad,ssp585,ahmedabad_ssp585_near_2030s_hot_2037,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000005,27.239505745444376,0.0383710887611749,12.434147509578544,1.0416666666666663,7.124429085545426,1.1973180076628354,14.206178160919542,0.0623949132615518,0.0414589918970578,0.0209359213644939,0.1057000337522423,0.0,0.105652098200367,8.441091954022989,0.0867746187242845,4.657567049808429,2071,0,1504,0,65.71917808219177,15.836044520547944,28.042380136986303,548567.2429813935,258957.60239142337,210791.69445153404,0.0,44914.62020331015,40.71777664945128,24935.04564655398,0.0,475863.66825447086,475863.66825447086,183.78022329216464,114.04432027518718,87.45848603444396,26.340725168809566,177.4088090886509
ahmedabad,ssp585,ahmedabad_ssp585_near_2030s_typical_2031,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000005,27.19791073983328,0.0131035680076628,17.211446360153257,2.7418582375478926,8.04624743277623,3.05316091954023,18.354885057471265,0.0648506706498618,0.0447808004828991,0.0200698701669626,0.1054006812467412,0.0419061302681992,0.1036411296482212,6.291906130268199,0.0873000561345418,3.6278735632183903,1829,0,1386,0,65.3082191780822,15.836087328767125,28.047310216894974,530586.6046143313,240843.3970988436,193839.23231005712,0.1648416951261448,43752.5523080949,40.71777664945128,25188.81317305153,0.0492434971000107,459183.21440883854,459183.2636523356,179.02547048592604,108.93815792408915,82.67176200858812,26.340725168809566,174.86065505171825
beijing,ssp245,beijing_ssp245_baseline_2020s_heatwave_extreme_2025,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000005,25.147482152039064,-0.9207798132183908,54.154693486590034,43.025622605363985,34.596113185270845,43.330938697318,64.66115900383141,0.1172184435045764,0.0954175019090737,0.0218009415955027,0.2270909088818267,10.991379310344827,0.2114409620640303,45.258620689655174,0.169418899489195,32.50119731800766,7581,0,2645,98,59.41495433789954,15.8995505154405,27.72707771928343,404120.98576604936,114150.86407052232,76403.1186790043,6766.89659325849,27729.19375092227,40.71777664945128,79109.6961067359,4680.134254063666,313701.46667081356,318381.6009248772,173.59315303278612,103.39555281287086,75.48379561823222,27.078340761175284,156.4932783321299
beijing,ssp245,beijing_ssp245_baseline_2020s_hot_2025,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000005,25.147482152039064,-0.9207798132183908,54.154693486590034,43.025622605363985,34.596113185270845,43.330938697318,64.66115900383141,0.1172184435045764,0.0954175019090737,0.0218009415955027,0.2270909088818267,10.991379310344827,0.2114409620640303,45.258620689655174,0.169418899489195,32.50119731800766,7581,0,2645,98,59.41495433789954,15.8995505154405,27.72707771928343,404120.98576604936,114150.86407052232,76403.1186790043,6766.89659325849,27729.19375092227,40.71777664945128,79109.6961067359,4680.134254063666,313701.46667081356,318381.6009248772,173.59315303278612,103.39555281287086,75.48379561823222,27.078340761175284,156.4932783321299
beijing,ssp245,beijing_ssp245_baseline_2020s_typical_2026,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000005,24.885379358390125,-1.0375082215836526,54.73539272030651,44.1750478927203,36.5755158283943,44.354645593869726,62.565852490421456,0.1187504809069664,0.0957460703940929,0.0230044105128734,0.2238450822429747,10.745929118773946,0.2184702607930481,45.72557471264368,0.1725170058873769,31.92049808429119,7505,0,2787,109,58.20776255707762,15.885314114017572,27.754449405408884,387786.9424022716,97782.30602820589,65493.86908428801,7804.925442210363,21231.835148550563,40.71777664945128,89208.36192931738,5552.218915195603,285538.09798686777,291090.3169020634,169.35190675406827,98.71530995835624,70.80355276371762,27.078340761175284,164.0054598268403
beijing,ssp245,beijing_ssp245_late_2080s_heatwave_extreme_2084,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000005,25.54328008218007,-0.7418892879948914,56.68702107279694,46.809147509578544,33.76410886259626,47.19228927203065,55.651340996168585,0.1188260375316051,0.0994432971081355,0.0193827404234696,0.2428518694313191,13.164511494252872,0.216696401377776,46.33620689655172,0.1777149194655648,35.56633141762452,7860,0,2692,38,61.26141552511416,15.8946127399462,27.685266721194193,433519.48076143296,143564.4707194923,101886.857607032,3741.996203984646,34683.97141033209,40.71777664945128,63406.911330398754,2481.882358818964,348185.8159461211,350667.6983049401,178.2667576911712,108.029308676739,80.11755148210037,27.078340761175284,170.42296817714742
beijing,ssp245,beijing_ssp245_late_2080s_hot_2084,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000005,25.54328008218007,-0.7418892879948914,56.68702107279694,46.809147509578544,33.76410886259626,47.19228927203065,55.651340996168585,0.1188260375316051,0.0994432971081355,0.0193827404234696,0.2428518694313191,13.164511494252872,0.216696401377776,46.33620689655172,0.1777149194655648,35.56633141762452,7860,0,2692,38,61.26141552511416,15.8946127399462,27.685266721194193,433519.48076143296,143564.4707194923,101886.857607032,3741.996203984646,34683.97141033209,40.71777664945128,63406.911330398754,2481.882358818964,348185.8159461211,350667.6983049401,178.2667576911712,108.029308676739,80.11755148210037,27.078340761175284,170.42296817714742
beijing,ssp245,beijing_ssp245_late_2080s_typical_2083,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000005,25.27990943385401,-0.8529660759897829,60.41068007662835,47.00071839080459,36.01024040194227,47.509578544061306,58.6566091954023,0.1176755349767685,0.0968017597109472,0.0208737752658212,0.2233183261808943,10.871647509578544,0.2205388158439694,49.377394636015325,0.1746763712588872,34.77610153256705,8092,0,2867,75,60.19406392694064,15.89283998393577,27.701305581010097,426214.18306611705,136248.1402564909,93887.66425007569,5738.501583501105,33370.319442352025,40.71777664945128,75236.9964525958,3971.77478116277,328248.69840620825,332220.4731873711,175.91370294238158,105.66893235618612,77.7571751615475,27.078340761175284,170.42026046840724
