city,pathway,weather,strategy,strategy_label,time_slice,role,year,delta_pct_electricity_kwh,delta_pct_hvac_electricity_kwh,delta_pct_cooling_electricity_kwh,delta_pct_heating_electricity_kwh,delta_pct_natural_gas_kwh,delta_pct_peak_hvac_electric_kw_15min,delta_pmv_violation_pct_occ,abs_pmv_violation_pct_occ,delta_adaptive_violation_pct_occ,abs_adaptive_violation_pct_occ,delta_mean_zone_p_tail_ge_0p20_pct_occ,abs_mean_zone_p_tail_ge_0p20_pct_occ,delta_max_zone_p_tail_ge_0p20_pct_occ,abs_max_zone_p_tail_ge_0p20_pct_occ,abs_p90_zone_p_tail_ge_0p20_pct_occ
Ahmedabad,SSP245,ahmedabad_ssp245_baseline_2020s_typical_2025,paperb_adaptive_band_relax,Adaptive,baseline_2020s,typical,2025,-6.489079228189211,-12.879710145051249,-6.841810595794031,-100.0,-0.1984576880237,-0.5362089652215158,-50.49090038314176,9.812021072796934,4.448036398467433,8.638649425287356,0.059865900383141796,0.0897988505747126,6.603208812260537,9.54861111111111,
Ahmedabad,SSP245,ahmedabad_ssp245_baseline_2020s_typical_2025,paperb_gate_tail_asym_relax,Mean TSV tail,baseline_2020s,typical,2025,-6.510430179825437,-12.922088124842421,-6.863230268107983,-100.0,-0.20116489035151103,-0.5362089652215158,-50.718390804597696,9.584530651340996,4.579741379310345,8.770354406130268,0.059865900383141796,0.0897988505747126,6.687021072796936,9.63242337164751,
Ahmedabad,SSP245,ahmedabad_ssp245_baseline_2020s_typical_2025,paperb_mu_relax,Expected TSV,baseline_2020s,typical,2025,-6.5004769400584,-12.902332649728685,-6.857807714374414,-100.0,-0.20109539332086068,-0.5362089652215158,-50.69444444444444,9.608477011494251,4.549808429118775,8.740421455938698,0.059865900383141796,0.0897988505747126,6.651101532567051,9.596503831417625,
Ahmedabad,SSP245,ahmedabad_ssp245_baseline_2020s_typical_2025,paperb_pmv_exceedance_guard_relax,PMV guard,baseline_2020s,typical,2025,-6.4310380679510555,-12.764508389291748,-7.099932680475014,-44.87062073289235,-0.3223498048582144,-0.5362426914462883,-46.138649425287355,14.16427203065134,2.1671455938697317,6.357758620689655,0.059865900383141796,0.0897988505747126,5.5854885057471275,8.530890804597702,
Ahmedabad,SSP245,ahmedabad_ssp245_baseline_2020s_typical_2025,paperb_ppd_guard_relax,PPD guard,baseline_2020s,typical,2025,-6.409287775060058,-12.721337785550421,-7.089209788635542,-37.661560026958774,-0.3192280547268433,-0.5362426914462883,-45.83333333333333,14.469588122605364,2.0234674329501914,6.2140804597701145,0.059865900383141796,0.0897988505747126,5.573515325670499,8.518917624521073,
Ahmedabad,SSP245,ahmedabad_ssp245_late_2080s_heatwave_extreme_2081,paperb_adaptive_band_relax,Adaptive,late_2080s,heatwave_extreme,2081,-6.367968101381222,-12.103342400484818,-6.023594512647217,-100.0,-0.09540883503237903,0.003214475969972223,-37.6317049808429,15.205938697318008,3.370450191570878,9.788074712643676,0.0299329501915708,0.0299329501915708,6.435584291187739,10.284961685823754,
Ahmedabad,SSP245,ahmedabad_ssp245_late_2080s_heatwave_extreme_2081,paperb_gate_tail_asym_relax,Mean TSV tail,late_2080s,heatwave_extreme,2081,-6.483945772022103,-12.323776522677177,-6.180879998960618,-100.0,-0.12115998022333002,0.003214475969972223,-38.6015325670498,14.23611111111111,4.136733716475094,10.554358237547891,0.0478927203065134,0.0478927203065134,6.734913793103448,10.584291187739463,
Ahmedabad,SSP245,ahmedabad_ssp245_late_2080s_heatwave_extreme_2081,paperb_mu_relax,Expected TSV,late_2080s,heatwave_extreme,2081,-6.477957908511077,-12.312395629876319,-6.183804602628646,-100.0,-0.1210492068710167,0.003184282943663903,-38.643438697318,14.194204980842912,4.106800766283527,10.524425287356324,0.0478927203065134,0.0478927203065134,6.698994252873563,10.548371647509578,
Ahmedabad,SSP245,ahmedabad_ssp245_late_2080s_heatwave_extreme_2081,paperb_pmv_exceedance_guard_relax,PMV guard,late_2080s,heatwave_extreme,2081,-6.400630594451337,-12.16542269532727,-6.33503387273909,-53.91617113573929,-0.2864539184240833,0.003198698483138391,-35.11135057471263,17.726293103448278,2.1671455938697317,8.584770114942529,0.0239463601532567,0.0239463601532567,5.97461685823755,9.823994252873565,
Ahmedabad,SSP245,ahmedabad_ssp245_late_2080s_heatwave_extreme_2081,paperb_ppd_guard_relax,PPD guard,late_2080s,heatwave_extreme,2081,-6.3977661852816725,-12.159978427327799,-6.34980219098159,-42.809177510610674,-0.2884794063972197,0.003198698483138391,-34.853927203065126,17.983716475095786,2.0893199233716473,8.506944444444445,0.0239463601532567,0.0239463601532567,5.890804597701148,9.740181992337163,
Ahmedabad,SSP245,ahmedabad_ssp245_late_2080s_hot_2081,paperb_adaptive_band_relax,Adaptive,late_2080s,hot,2081,-6.367968101381222,-12.103342400484818,-6.023594512647217,-100.0,-0.09540883503237903,0.003214475969972223,-37.6317049808429,15.205938697318008,3.370450191570878,9.788074712643676,0.0299329501915708,0.0299329501915708,6.435584291187739,10.284961685823754,
Ahmedabad,SSP245,ahmedabad_ssp245_late_2080s_hot_2081,paperb_gate_tail_asym_relax,Mean TSV tail,late_2080s,hot,2081,-6.483945772022103,-12.323776522677177,-6.180879998960618,-100.0,-0.12115998022333002,0.003214475969972223,-38.6015325670498,14.23611111111111,4.136733716475094,10.554358237547891,0.0478927203065134,0.0478927203065134,6.734913793103448,10.584291187739463,
Ahmedabad,SSP245,ahmedabad_ssp245_late_2080s_hot_2081,paperb_mu_relax,Expected TSV,late_2080s,hot,2081,-6.477957908511077,-12.312395629876319,-6.183804602628646,-100.0,-0.1210492068710167,0.003184282943663903,-38.643438697318,14.194204980842912,4.106800766283527,10.524425287356324,0.0478927203065134,0.0478927203065134,6.698994252873563,10.548371647509578,
Ahmedabad,SSP245,ahmedabad_ssp245_late_2080s_hot_2081,paperb_pmv_exceedance_guard_relax,PMV guard,late_2080s,hot,2081,-6.400630594451337,-12.16542269532727,-6.33503387273909,-53.91617113573929,-0.2864539184240833,0.003198698483138391,-35.11135057471263,17.726293103448278,2.1671455938697317,8.584770114942529,0.0239463601532567,0.0239463601532567,5.97461685823755,9.823994252873565,
