scope,scaled_run_id,anchor_id,city,scenario,selector_role,zone_order,zone,selected_count,selected_denominator,selected_share,warm_protection_selected_count,warm_protection_denominator,warm_protection_selected_share,is_scenario_worst_cumulative_dh28_zone,worst_cumulative_dh28_scenario_count
scenario,SCALED-96-084,phoenix_ssp245_present_typical,Phoenix,ssp245,present_typical,8,Perimeter_bot_ZN_3,442,16704,0.0264607279693487,1,2071,0.000482858522452921,False,
scenario,SCALED-96-084,phoenix_ssp245_present_typical,Phoenix,ssp245,present_typical,9,Perimeter_bot_ZN_2,578,16704,0.0346024904214559,38,2071,0.018348623853211,False,
scenario,SCALED-96-084,phoenix_ssp245_present_typical,Phoenix,ssp245,present_typical,10,Perimeter_bot_ZN_1,1427,16704,0.0854286398467433,352,2071,0.169966199903428,False,
scenario,SCALED-96-084,phoenix_ssp245_present_typical,Phoenix,ssp245,present_typical,11,Perimeter_bot_ZN_4,502,16704,0.0300526819923372,34,2071,0.0164171897633993,False,
scenario,SCALED-96-084,phoenix_ssp245_present_typical,Phoenix,ssp245,present_typical,12,Perimeter_mid_ZN_3,388,16704,0.023227969348659,4,2071,0.00193143408981169,False,
scenario,SCALED-96-084,phoenix_ssp245_present_typical,Phoenix,ssp245,present_typical,13,Perimeter_mid_ZN_2,628,16704,0.037595785440613,96,2071,0.0463544181554804,False,
scenario,SCALED-96-084,phoenix_ssp245_present_typical,Phoenix,ssp245,present_typical,14,Perimeter_mid_ZN_1,893,16704,0.0534602490421456,201,2071,0.0970545630130372,True,
scenario,SCALED-96-084,phoenix_ssp245_present_typical,Phoenix,ssp245,present_typical,15,Perimeter_mid_ZN_4,668,16704,0.0399904214559387,42,2071,0.0202800579430227,False,
scenario,SCALED-96-088,phoenix_ssp245_future_extreme,Phoenix,ssp245,future_extreme,1,Core_bottom,2231,16704,0.133560823754789,158,1400,0.112857142857143,False,
scenario,SCALED-96-088,phoenix_ssp245_future_extreme,Phoenix,ssp245,future_extreme,2,Core_mid,1498,16704,0.0896791187739464,79,1400,0.0564285714285714,False,
scenario,SCALED-96-088,phoenix_ssp245_future_extreme,Phoenix,ssp245,future_extreme,3,Core_top,915,16704,0.0547772988505747,16,1400,0.0114285714285714,False,
scenario,SCALED-96-088,phoenix_ssp245_future_extreme,Phoenix,ssp245,future_extreme,4,Perimeter_top_ZN_3,1185,16704,0.070941091954023,0,1400,0,False,
scenario,SCALED-96-088,phoenix_ssp245_future_extreme,Phoenix,ssp245,future_extreme,5,Perimeter_top_ZN_2,1339,16704,0.0801604406130268,31,1400,0.0221428571428571,False,
scenario,SCALED-96-088,phoenix_ssp245_future_extreme,Phoenix,ssp245,future_extreme,6,Perimeter_top_ZN_1,2466,16704,0.147629310344828,400,1400,0.285714285714286,False,
scenario,SCALED-96-088,phoenix_ssp245_future_extreme,Phoenix,ssp245,future_extreme,7,Perimeter_top_ZN_4,1386,16704,0.0829741379310345,145,1400,0.103571428571429,False,
scenario,SCALED-96-088,phoenix_ssp245_future_extreme,Phoenix,ssp245,future_extreme,8,Perimeter_bot_ZN_3,446,16704,0.0267001915708812,0,1400,0,False,
scenario,SCALED-96-088,phoenix_ssp245_future_extreme,Phoenix,ssp245,future_extreme,9,Perimeter_bot_ZN_2,489,16704,0.0292744252873563,14,1400,0.01,False,
scenario,SCALED-96-088,phoenix_ssp245_future_extreme,Phoenix,ssp245,future_extreme,10,Perimeter_bot_ZN_1,1358,16704,0.0812978927203065,257,1400,0.183571428571429,True,
scenario,SCALED-96-088,phoenix_ssp245_future_extreme,Phoenix,ssp245,future_extreme,11,Perimeter_bot_ZN_4,521,16704,0.0311901340996169,18,1400,0.0128571428571429,False,
scenario,SCALED-96-088,phoenix_ssp245_future_extreme,Phoenix,ssp245,future_extreme,12,Perimeter_mid_ZN_3,397,16704,0.0237667624521073,4,1400,0.00285714285714286,False,
scenario,SCALED-96-088,phoenix_ssp245_future_extreme,Phoenix,ssp245,future_extreme,13,Perimeter_mid_ZN_2,636,16704,0.0380747126436782,38,1400,0.0271428571428571,False,
scenario,SCALED-96-088,phoenix_ssp245_future_extreme,Phoenix,ssp245,future_extreme,14,Perimeter_mid_ZN_1,989,16704,0.0592073754789272,188,1400,0.134285714285714,False,
scenario,SCALED-96-088,phoenix_ssp245_future_extreme,Phoenix,ssp245,future_extreme,15,Perimeter_mid_ZN_4,848,16704,0.0507662835249042,52,1400,0.0371428571428571,False,
scenario,SCALED-96-092,phoenix_ssp585_present_typical,Phoenix,ssp585,present_typical,1,Core_bottom,2627,16704,0.157267720306513,347,1874,0.185165421558164,False,
scenario,SCALED-96-092,phoenix_ssp585_present_typical,Phoenix,ssp585,present_typical,2,Core_mid,1700,16704,0.101772030651341,180,1874,0.096051227321238,False,
scenario,SCALED-96-092,phoenix_ssp585_present_typical,Phoenix,ssp585,present_typical,3,Core_top,1078,16704,0.0645354406130268,27,1874,0.0144076840981857,False,
scenario,SCALED-96-092,phoenix_ssp585_present_typical,Phoenix,ssp585,present_typical,4,Perimeter_top_ZN_3,1136,16704,0.068007662835249,3,1874,0.0016008537886873,False,
scenario,SCALED-96-092,phoenix_ssp585_present_typical,Phoenix,ssp585,present_typical,5,Perimeter_top_ZN_2,1266,16704,0.0757902298850575,67,1874,0.035752401280683,False,
scenario,SCALED-96-092,phoenix_ssp585_present_typical,Phoenix,ssp585,present_typical,6,Perimeter_top_ZN_1,2055,16704,0.123024425287356,361,1874,0.192636072572038,False,
scenario,SCALED-96-092,phoenix_ssp585_present_typical,Phoenix,ssp585,present_typical,7,Perimeter_top_ZN_4,1336,16704,0.0799808429118774,129,1874,0.0688367129135539,False,
scenario,SCALED-96-092,phoenix_ssp585_present_typical,Phoenix,ssp585,present_typical,8,Perimeter_bot_ZN_3,426,16704,0.0255028735632184,0,1874,0,False,
scenario,SCALED-96-092,phoenix_ssp585_present_typical,Phoenix,ssp585,present_typical,9,Perimeter_bot_ZN_2,515,16704,0.030830938697318,25,1874,0.0133404482390608,False,
scenario,SCALED-96-092,phoenix_ssp585_present_typical,Phoenix,ssp585,present_typical,10,Perimeter_bot_ZN_1,1573,16704,0.094169061302682,379,1874,0.202241195304162,True,
scenario,SCALED-96-092,phoenix_ssp585_present_typical,Phoenix,ssp585,present_typical,11,Perimeter_bot_ZN_4,450,16704,0.0269396551724138,27,1874,0.0144076840981857,False,
scenario,SCALED-96-092,phoenix_ssp585_present_typical,Phoenix,ssp585,present_typical,12,Perimeter_mid_ZN_3,298,16704,0.0178400383141762,1,1874,0.000533617929562433,False,
scenario,SCALED-96-092,phoenix_ssp585_present_typical,Phoenix,ssp585,present_typical,13,Perimeter_mid_ZN_2,573,16704,0.0343031609195402,78,1874,0.0416221985058698,False,
scenario,SCALED-96-092,phoenix_ssp585_present_typical,Phoenix,ssp585,present_typical,14,Perimeter_mid_ZN_1,1004,16704,0.0601053639846743,221,1874,0.117929562433298,False,
scenario,SCALED-96-092,phoenix_ssp585_present_typical,Phoenix,ssp585,present_typical,15,Perimeter_mid_ZN_4,667,16704,0.0399305555555556,29,1874,0.0154749199573106,False,
scenario,SCALED-96-096,phoenix_ssp585_future_extreme,Phoenix,ssp585,future_extreme,1,Core_bottom,1550,16704,0.0927921455938697,6,707,0.00848656294200849,False,
scenario,SCALED-96-096,phoenix_ssp585_future_extreme,Phoenix,ssp585,future_extreme,2,Core_mid,1254,16704,0.0750718390804598,1,707,0.00141442715700141,False,
scenario,SCALED-96-096,phoenix_ssp585_future_extreme,Phoenix,ssp585,future_extreme,3,Core_top,979,16704,0.0586087164750958,0,707,0,False,
scenario,SCALED-96-096,phoenix_ssp585_future_extreme,Phoenix,ssp585,future_extreme,4,Perimeter_top_ZN_3,1353,16704,0.0809985632183908,14,707,0.0198019801980198,False,
scenario,SCALED-96-096,phoenix_ssp585_future_extreme,Phoenix,ssp585,future_extreme,5,Perimeter_top_ZN_2,1331,16704,0.0796815134099617,25,707,0.0353606789250354,False,
scenario,SCALED-96-096,phoenix_ssp585_future_extreme,Phoenix,ssp585,future_extreme,6,Perimeter_top_ZN_1,2598,16704,0.155531609195402,229,707,0.323903818953324,False,
scenario,SCALED-96-096,phoenix_ssp585_future_extreme,Phoenix,ssp585,future_extreme,7,Perimeter_top_ZN_4,1446,16704,0.086566091954023,192,707,0.271570014144272,False,
scenario,SCALED-96-096,phoenix_ssp585_future_extreme,Phoenix,ssp585,future_extreme,8,Perimeter_bot_ZN_3,557,16704,0.03334530651341,0,707,0,False,
scenario,SCALED-96-096,phoenix_ssp585_future_extreme,Phoenix,ssp585,future_extreme,9,Perimeter_bot_ZN_2,711,16704,0.0425646551724138,0,707,0,False,
scenario,SCALED-96-096,phoenix_ssp585_future_extreme,Phoenix,ssp585,future_extreme,10,Perimeter_bot_ZN_1,1344,16704,0.0804597701149425,67,707,0.0947666195190948,True,
scenario,SCALED-96-096,phoenix_ssp585_future_extreme,Phoenix,ssp585,future_extreme,11,Perimeter_bot_ZN_4,492,16704,0.0294540229885057,1,707,0.00141442715700141,False,
scenario,SCALED-96-096,phoenix_ssp585_future_extreme,Phoenix,ssp585,future_extreme,12,Perimeter_mid_ZN_3,542,16704,0.0324473180076628,3,707,0.00424328147100424,False,
scenario,SCALED-96-096,phoenix_ssp585_future_extreme,Phoenix,ssp585,future_extreme,13,Perimeter_mid_ZN_2,726,16704,0.0434626436781609,14,707,0.0198019801980198,False,
scenario,SCALED-96-096,phoenix_ssp585_future_extreme,Phoenix,ssp585,future_extreme,14,Perimeter_mid_ZN_1,1059,16704,0.0633979885057471,114,707,0.161244695898161,False,
scenario,SCALED-96-096,phoenix_ssp585_future_extreme,Phoenix,ssp585,future_extreme,15,Perimeter_mid_ZN_4,762,16704,0.045617816091954,41,707,0.057991513437058,False,
all_24_scenarios,,,,,,1,Core_bottom,51628,400896,0.128781529374202,5944,43295,0.137290680217115,,0
all_24_scenarios,,,,,,2,Core_mid,44097,400896,0.109996108716475,6548,43295,0.151241482850214,,0
all_24_scenarios,,,,,,3,Core_top,22276,400896,0.0555655332056194,677,43295,0.0156369095738538,,0
all_24_scenarios,,,,,,4,Perimeter_top_ZN_3,30928,400896,0.077147190293742,1623,43295,0.037487007737614,,0
all_24_scenarios,,,,,,5,Perimeter_top_ZN_2,24824,400896,0.0619212962962963,1085,43295,0.0250606305578011,,0
all_24_scenarios,,,,,,6,Perimeter_top_ZN_1,49804,400896,0.124231720945083,8912,43295,0.205843630904261,,0
all_24_scenarios,,,,,,7,Perimeter_top_ZN_4,22785,400896,0.0568351891762452,2256,43295,0.0521076336759441,,1
all_24_scenarios,,,,,,8,Perimeter_bot_ZN_3,14597,400896,0.03641093949553,65,43295,0.00150132809793279,,0
all_24_scenarios,,,,,,9,Perimeter_bot_ZN_2,14880,400896,0.0371168582375479,347,43295,0.0080147823074258,,0
all_24_scenarios,,,,,,10,Perimeter_bot_ZN_1,36238,400896,0.0903925207535121,5546,43295,0.128097932786696,,8
all_24_scenarios,,,,,,11,Perimeter_bot_ZN_4,10480,400896,0.0261414431673052,376,43295,0.00868460561265735,,0
all_24_scenarios,,,,,,12,Perimeter_mid_ZN_3,19158,400896,0.0477879549808429,894,43295,0.020649035685414,,3
all_24_scenarios,,,,,,13,Perimeter_mid_ZN_2,13701,400896,0.0341759458812261,1310,43295,0.0302575355121839,,0
all_24_scenarios,,,,,,14,Perimeter_mid_ZN_1,34384,400896,0.0857678799489144,6715,43295,0.155098741194133,,12
all_24_scenarios,,,,,,15,Perimeter_mid_ZN_4,11116,400896,0.0277278895274585,997,43295,0.0230280632867537,,0
